Codigo;Mes;Demanda_Unid
PB-00001;2020-08-01;8,0
PB-00002;2022-06-01;43,0
PB-00002;2025-12-01;36,0
PB-00003;2024-07-01;40,0
PB-00004;2020-03-01;11,0
PB-00004;2020-09-01;0,0
PB-00005;2020-02-01;0,0
PB-00005;2025-07-01;57,0
PB-00006;2021-12-01;24,0
PB-00006;2022-09-01;32,0
PB-00006;2024-05-01;69,0
PB-00006;2024-07-01;0,0
PCP-0002;2020-04-01;46,0
PCP-0003;2024-07-01;68,0
PCP-0004;2023-08-01;33,0
PCP-0004;2024-11-01;73,0
PCP-0005;2020-05-01;24,0
PCP-0005;2020-07-01;15,0
PCP-0006;2024-02-01;0,0
PCP-0007;2022-11-01;88,0
PCP-0007;2024-07-01;68,0
PCP-0008;2023-05-01;83,0
PCP-0008;2025-06-01;6,0
PCP-0009;2023-08-01;0,0
PCP-0009;2024-03-01;73,0
PEX-00002;2022-06-01;68,0
PG-00002;2022-11-01;98,0
PG-00002;2025-03-01;22,0
PIMP-00001;2021-02-01;32,0
PIMP-00002;2023-05-01;0,0
PLAF-00001;2021-12-01;0,0
PLAF-00001;2022-05-01;80,0
PLAF-00001;2024-03-01;81,0
PN-00001;2020-11-01;50,0
PN-00001;2021-12-01;0,0
PN-00001;2025-10-01;61,0
PN-00002;2022-04-01;20,0
PN-00002;2024-02-01;26,0
PN-00003;2024-05-01;15,0
PN-00004;2021-07-01;61,0
PN-00004;2023-10-01;31,0
PN-00004;2024-11-01;62,0
PN-00004;2025-10-01;0,0
PTM-00001;2024-08-01;0,0
RDIN-00001;2021-05-01;54,0
RDIN-00001;2021-08-01;80,0
RDIN-00001;2025-04-01;69,0
RDIN-00002;2025-09-01;30,0
REDUC-00001;2021-08-01;100,0
REDUC-00002;2024-11-01;55,0
REDUC-00003;2025-02-01;20,0
REDUC-00004;2021-06-01;3,0
REDUC-00006;2021-10-01;0,0
REDUC-00006;2023-11-01;56,0
REDUC-00006;2025-11-01;19,0
REDUC-00009;2021-06-01;0,0
REDUC-00010;2021-01-01;15,0
REDUC-00011;2020-05-01;0,0
REDUC-00011;2022-10-01;0,0
REDUC-00011;2025-02-01;66,0
REDUC-00012;2025-12-01;80,0
REDUC-00014;2021-06-01;0,0
REDUC-00015;2023-04-01;90,0
REDUC-00016;2023-04-01;51,0
REDUC-00016;2024-02-01;0,0
REDUC-00017;2020-04-01;0,0
REDUC-00018;2022-12-01;93,0
REDUC-00019;2024-08-01;63,0
REDUC-00020;2023-03-01;0,0
REDUC-00021;2023-02-01;63,0
REDUC-00021;2023-04-01;12,0
REDUC-00022;2020-08-01;82,0
REDUC-00022;2024-12-01;62,0
REDUC-00023;2024-03-01;0,0
REDUC-00024;2020-10-01;36,0
REDUC-00024;2021-09-01;0,0
REDUC-00026;2021-10-01;7,0
REDUC-00026;2022-06-01;0,0
REDUC-00026;2024-05-01;0,0
REDUC-00027;2020-04-01;72,0
REDUC-00028;2020-07-01;33,0
REDUC-00028;2025-12-01;46,0
REDUC-00030;2020-05-01;0,0
REDUC-00030;2022-03-01;93,0
REDUC-00030;2022-04-01;0,0
REDUC-00032;2025-04-01;0,0
REDUC-00033;2021-01-01;0,0
REDUC-00033;2025-04-01;86,0
REDUC-00034;2020-09-01;0,0
REDUC-00034;2022-08-01;0,0
REDUC-00034;2022-10-01;28,0
REDUC-00035;2021-08-01;0,0
REDUC-00036;2021-12-01;37,0
REDUC-00037;2024-10-01;0,0
REDUC-00038;2023-03-01;30,0
REDUC-00040;2020-01-01;53,0
REDUC-00040;2023-03-01;83,0
REDUC-00041;2023-04-01;58,0
REDUC-00041;2023-05-01;84,0
REDUC-00042;2023-10-01;83,0
REDUC-00043;2024-02-01;0,0
REDUC-00045;2024-08-01;25,0
REDUC-00045;2025-06-01;15,0
REDUC-00046;2024-08-01;9,0
REDUC-00047;2020-06-01;63,0
REDUC-00047;2020-10-01;27,0
REDUC-00047;2022-06-01;54,0
REDUC-00049;2025-03-01;0,0
REDUC-00050;2024-11-01;0,0
REDUC-00051;2021-11-01;96,0
REDUC-00052;2023-02-01;11,0
REDUC-00053;2023-10-01;7,0
REDUC-00053;2024-10-01;0,0
REDUC-00053;2025-07-01;86,0
REDUC-00055;2025-06-01;98,0
REDUC-00057;2020-11-01;61,0
RG-00001;2022-11-01;91,0
RH-00001;2025-11-01;9,0
RUNIS-00002;2020-08-01;40,0
RUNIS-00002;2020-11-01;0,0
RUNIS-00002;2024-06-01;80,0
RUNIS-00003;2023-09-01;0,0
RUNIS-00004;2022-04-01;0,0
RUNIS-00004;2025-11-01;0,0
RUNIS-00005;2022-05-01;0,0
RUNIS-00006;2024-09-01;0,0
RUNIS-00006;2025-05-01;0,0
RUNIS-00007;2020-05-01;45,0
RUNIS-00007;2021-08-01;61,0
RUNIS-00007;2021-12-01;17,0
RUNIS-00007;2022-02-01;63,0
RUNIS-00007;2023-04-01;49,0
RUNIS-00007;2025-06-01;45,0
RUNIS-00009;2022-01-01;8,0
RUNIS-00009;2022-02-01;68,0
RUNIS-00009;2022-07-01;58,0
RUNISA-00001;2021-08-01;15,0
RUNISA-00001;2025-08-01;90,0
RUNISA-00002;2025-02-01;17,0
RUNISA-00004;2021-07-01;0,0
RUNISA-00004;2023-08-01;71,0
RUNISP-00002;2022-10-01;29,0
RUNISP-00002;2025-11-01;5,0
SAL-00001;2020-11-01;34,0
SAL-00001;2025-07-01;44,0
SCHU-0001;2020-05-01;86,0
SCHU-0001;2020-10-01;22,0
SCHU-0001;2021-11-01;6,0
SCHU-0001;2025-02-01;25,0
SCHU-0002;2022-08-01;97,0
SCHU-0002;2024-11-01;0,0
SCHU-0002;2025-10-01;51,0
SCHU-0004;2024-10-01;0,0
SCHU-0005;2023-01-01;4,0
SCHU-0006;2022-04-01;0,0
SCHU-0007;2021-12-01;0,0
SCHU-0008;2023-04-01;0,0
SCHU-0010;2020-07-01;41,0
SCHU-0012;2024-04-01;73,0
SCHU-0013;2020-08-01;67,0
SCHU-0013;2022-06-01;0,0
SCHU-0013;2025-11-01;0,0
SCHU-0015;2021-11-01;0,0
SCHU-0016;2020-02-01;0,0
SCHU-0016;2020-04-01;0,0
SCHU-0016;2022-04-01;8,0
SCHU-0016;2024-03-01;71,0
SCHU-0016;2024-06-01;84,0
SCHU-0017;2021-05-01;28,0
SCHU-0017;2022-05-01;20,0
SCHU-0017;2023-11-01;100,0
SCHU-0018;2020-10-01;2,0
SCHU-0018;2025-10-01;0,0
SCHU-0019;2023-12-01;86,0
SCHU-0019;2024-10-01;0,0
SCHU-0020;2025-09-01;56,0
SCHU-0022;2025-02-01;34,0
SCHU-0023;2024-02-01;0,0
SCHU-0023;2025-12-01;0,0
SCHU-0025;2023-02-01;0,0
SCHU-0027;2020-02-01;66,0
SCHU-0027;2020-03-01;17,0
SCHU-0027;2021-02-01;40,0
SCHU-0028;2020-08-01;51,0
SCHU-0029;2022-10-01;10,0
SCHU-0029;2022-11-01;52,0
SCHU-0029;2025-09-01;12,0
SCHU-0031;2021-04-01;99,0
SCHU-0032;2021-11-01;80,0
SCHU-0032;2022-06-01;61,0
SCHU-0032;2022-11-01;8,0
SCHU-0032;2024-01-01;62,0
SCHU-0033;2022-07-01;8,0
SCHU-0034;2021-05-01;17,0
SCHU-0034;2022-06-01;68,0
SCHU-0035;2020-04-01;62,0
SCHU-0035;2024-07-01;100,0
SLD-00001;2021-09-01;15,0
SOP-00001;2021-09-01;0,0
SOP-00001;2023-06-01;63,0
SOP-00002;2024-12-01;93,0
SOP-00002;2025-09-01;44,0
SOP-00003;2022-05-01;44,0
SOP-00003;2024-02-01;74,0
SOP-00004;2021-06-01;15,0
SPBJ-00001;2020-07-01;83,0
TAB-00001;2020-02-01;23,0
TAB-00001;2025-03-01;23,0
TAB-00001;2025-05-01;0,0
TAB-00002;2020-10-01;9,0
TAB-00003;2024-10-01;0,0
TAB-00004;2020-12-01;0,0
TAB-00008;2025-12-01;17,0
TAB-00009;2023-06-01;87,0
TAB-00011;2024-01-01;0,0
TAB-00012;2021-07-01;33,0
TAB-00012;2025-08-01;0,0
TAB-00014;2022-03-01;25,0
TAB-00016;2021-02-01;61,0
TAB-00016;2023-06-01;94,0
TAB-00016;2023-08-01;43,0
TAB-00017;2023-05-01;85,0
TAB-00018;2020-04-01;0,0
TAB-00018;2021-12-01;9,0
TAB-00018;2022-03-01;83,0
TABA-00001;2020-08-01;40,0
TABA-00001;2022-02-01;0,0
TABA-00002;2020-12-01;0,0
TABA-00002;2025-11-01;55,0
TABA-00003;2020-10-01;69,0
TABA-00003;2025-06-01;0,0
TABA-00006;2021-09-01;99,0
TABA-00007;2022-06-01;18,0
TABA-00007;2023-03-01;92,0
TABA-00007;2023-04-01;58,0
TABA-00007;2023-11-01;0,0
TABA-00008;2024-03-01;96,0
TABA-00009;2020-06-01;0,0
TABA-00009;2023-11-01;58,0
TABA-00010;2020-11-01;56,0
TABA-00012;2022-06-01;21,0
TABA-00013;2020-04-01;72,0
TABA-00015;2021-10-01;41,0
TABA-00015;2025-12-01;2,0
TABA-00016;2021-12-01;88,0
TABA-00016;2023-11-01;67,0
TABA-00016;2025-01-01;17,0
TABA-00018;2022-04-01;63,0
TABA-00019;2022-03-01;0,0
TABA-00020;2020-01-01;20,0
TABA-00021;2020-05-01;29,0
TABA-00021;2022-07-01;100,0
TABA-00021;2025-10-01;63,0
TABA-00022;2023-02-01;8,0
TABA-00023;2020-10-01;76,0
TABA-00025;2020-10-01;0,0
TABA-00025;2024-08-01;0,0
TABA-00025;2025-08-01;78,0
TABA-00026;2020-01-01;14,0
TABA-00026;2022-02-01;0,0
TABA-00026;2022-11-01;97,0
TABA-00026;2024-12-01;8,0
TABA-00027;2022-06-01;0,0
TABA-00028;2023-08-01;62,0
TABA-00028;2024-10-01;31,0
TABA-00028;2025-10-01;6,0
TABA-00029;2020-04-01;70,0
TABA-00029;2024-11-01;68,0
TAR-00001;2024-05-01;35,0
TBC-00001;2022-12-01;0,0
TBC-00001;2025-05-01;84,0
TBC-00002;2020-08-01;0,0
TBC-00003;2024-07-01;59,0
TBC-00004;2025-01-01;51,0
TBC-00006;2021-11-01;71,0
TBC-00007;2023-12-01;99,0
TBC-00008;2020-12-01;85,0
TBC-00008;2022-10-01;75,0
TBC-00009;2025-04-01;96,0
TBC-00011;2023-06-01;11,0
TBC-00011;2025-10-01;24,0
TBC-00012;2024-05-01;0,0
TBC-00012;2025-06-01;0,0
TBC-00013;2024-09-01;35,0
TBC-00014;2024-08-01;9,0
TBC-00015;2020-02-01;21,0
TBC-00015;2020-10-01;27,0
TBC-00016;2022-10-01;40,0
TBC-00017;2020-08-01;48,0
TBC-00017;2020-10-01;83,0
TBC-00017;2024-02-01;49,0
TBC-00018;2023-04-01;26,0
TBC-00019;2021-09-01;53,0
TBC-00019;2022-02-01;88,0
TBC-00020;2022-08-01;3,0
TBC-00020;2024-02-01;57,0
TBC-00021;2022-05-01;37,0
TBC-00021;2022-09-01;88,0
TBC-00022;2025-03-01;57,0
TBC-00023;2021-04-01;23,0
TBC-00023;2023-01-01;0,0
TBC-00023;2023-10-01;72,0
TBC-00024;2020-05-01;94,0
TBC-00024;2020-07-01;73,0
TBC-00024;2022-01-01;0,0
TBC-00025;2024-10-01;0,0
TBC-00026;2022-05-01;86,0
TBC-00026;2025-10-01;77,0
TBC-00028;2020-08-01;7,0
TBC-00028;2025-01-01;77,0
TBC-00029;2025-09-01;6,0
TBC-00030;2020-02-01;58,0
TBC-00030;2021-01-01;91,0
TBC-00031;2023-03-01;92,0
TBC-00032;2021-02-01;56,0
TBC-00034;2021-09-01;2,0
TBC-00036;2022-07-01;50,0
TBC-00039;2020-06-01;15,0
TBC-00039;2021-03-01;48,0
TBPC-00001;2020-02-01;0,0
TBPC-00001;2024-03-01;30,0
TBPC-00002;2022-03-01;51,0
TBPC-00002;2022-11-01;5,0
TBPC-00002;2023-03-01;60,0
TBPC-00002;2024-01-01;41,0
TBPC-00003;2020-01-01;0,0
TBPC-00003;2022-01-01;26,0
TBPC-00005;2020-05-01;100,0
TBPC-00005;2020-08-01;0,0
TBPC-00005;2022-04-01;56,0
TBPC-00005;2023-06-01;0,0
TBPC-00005;2024-12-01;30,0
TBPC-00006;2022-12-01;0,0
TBPC-00006;2023-05-01;44,0
TBPC-00006;2024-06-01;0,0
TBPC-00007;2021-01-01;33,0
TBPC-00007;2023-11-01;81,0
TBPC-00008;2020-07-01;42,0
TBPC-00008;2023-07-01;59,0
TBPC-00008;2024-04-01;82,0
TBPC-00009;2023-03-01;31,0
TBPC-00009;2024-08-01;52,0
TBPC-00009;2025-01-01;75,0
TBPC-00009;2025-04-01;19,0
TBPC-00010;2020-09-01;57,0
TBPC-00010;2021-09-01;68,0
TBPC-00010;2025-05-01;0,0
TCE-00002;2022-05-01;0,0
TCE-00003;2020-01-01;41,0
TCE-00003;2025-01-01;0,0
TCE-00003;2025-07-01;7,0
TCE-00005;2024-11-01;5,0
TCPVC-00002;2022-11-01;87,0
TCPVC-00002;2023-05-01;51,0
TCPVC-00002;2024-01-01;94,0
TER-00002;2025-12-01;49,0
TER-00003;2023-07-01;3,0
TER-00004;2020-12-01;33,0
TER-00004;2021-07-01;87,0
TER-00004;2021-11-01;0,0
TER-00004;2025-06-01;10,0
TER-00005;2021-09-01;0,0
TER-00005;2023-04-01;45,0
TER-00006;2023-09-01;0,0
TER-00007;2021-05-01;0,0
TER-00007;2022-09-01;0,0
TER-00007;2024-08-01;80,0
TER-00007;2024-11-01;0,0
TER-00008;2020-03-01;15,0
TER-00008;2022-12-01;60,0
TER-00008;2023-04-01;27,0
TER-00009;2021-08-01;89,0
TER-00009;2023-02-01;73,0
TER-00009;2025-03-01;47,0
TIMB-00001;2025-02-01;19,0
TM-00002;2023-07-01;37,0
TM-00002;2024-04-01;78,0
TM-00002;2025-01-01;0,0
TM-00003;2020-07-01;0,0
TM-00004;2022-04-01;98,0
TM-00007;2024-11-01;0,0
TM-00008;2021-04-01;41,0
TM-00008;2021-10-01;53,0
TM-00008;2023-07-01;0,0
TM-00009;2025-04-01;7,0
TM-00011;2024-03-01;66,0
TM-00011;2025-07-01;100,0
TM-00011;2025-12-01;32,0
TM-00013;2020-12-01;0,0
TM-00013;2024-09-01;93,0
TM-00013;2025-12-01;67,0
TM-00015;2021-03-01;8,0
TM-00015;2022-10-01;0,0
TM-00015;2024-02-01;74,0
TM-00016;2020-09-01;34,0
TM-00016;2023-12-01;0,0
TOR-00002;2020-03-01;35,0
TOR-00002;2020-05-01;86,0
TOR-00002;2022-08-01;5,0
TOR-00002;2023-12-01;0,0
TOR-00003;2021-09-01;77,0
TOR-00003;2024-11-01;95,0
TOR-00005;2020-07-01;73,0
TOR-00005;2022-07-01;60,0
TOR-00006;2020-08-01;0,0
TOR-00006;2025-04-01;0,0
TOR-00007;2021-11-01;0,0
TOR-00010;2020-03-01;96,0
TOR-00010;2022-11-01;32,0
TOR-00010;2023-08-01;90,0
TOR-00012;2025-04-01;78,0
TOR-00013;2022-05-01;0,0
TOR-00013;2023-05-01;28,0
TP-0003;2023-12-01;91,0
TP-0004;2020-06-01;93,0
TP-0004;2021-03-01;69,0
TP-0004;2023-05-01;22,0
TP-0005;2020-03-01;38,0
TP-0005;2022-02-01;77,0
TP-0007;2023-08-01;53,0
TP-0008;2022-02-01;68,0
TP-0009;2020-11-01;98,0
TP-0010;2020-12-01;0,0
TP-0010;2023-11-01;56,0
TP-0011;2024-09-01;49,0
TP-0011;2025-12-01;69,0
TP-0012;2020-03-01;92,0
TP-0012;2020-06-01;74,0
TP-0014;2020-01-01;13,0
TP-0014;2020-10-01;0,0
TP-0014;2021-08-01;9,0
TP-0014;2022-04-01;88,0
TP-0014;2023-12-01;84,0
TP-0015;2021-01-01;35,0
TP-0015;2022-06-01;16,0
TP-0015;2023-05-01;7,0
TP-0017;2023-04-01;76,0
TP-0018;2021-09-01;25,0
TP-0018;2022-04-01;9,0
TP-0019;2025-01-01;0,0
TP-0022;2020-05-01;76,0
TP-0022;2021-08-01;80,0
TP-0022;2022-12-01;0,0
TP-0024;2022-08-01;0,0
TP-0025;2020-12-01;26,0
TP-0025;2022-02-01;0,0
TP-0025;2023-07-01;47,0
TP-0026;2024-04-01;98,0
TPB-0001;2024-06-01;29,0
TPB-0002;2022-05-01;99,0
TPB-0002;2025-09-01;64,0
TPB-0003;2022-10-01;10,0
TPB-0003;2022-11-01;0,0
TPB-0003;2023-01-01;49,0
TPB-0003;2023-02-01;94,0
TPB-0004;2023-09-01;176,0
TPB-0005;2022-03-01;0,0
TPB-0005;2022-10-01;44,0
TPB-0005;2025-07-01;47,0
TPB-0006;2023-09-01;42,0
TPB-0007;2020-06-01;0,0
TPB-0007;2022-10-01;54,0
TPB-0007;2024-04-01;91,0
TPB-0008;2022-01-01;80,0
TPB-0008;2023-05-01;34,0
TPB-0008;2023-06-01;0,0
TPB-0008;2025-04-01;32,0
TPB-0009;2021-03-01;64,0
TPB-0010;2020-09-01;0,0
TPB-0010;2022-03-01;92,0
TPB-0013;2025-10-01;0,0
TPB-0013;2025-12-01;95,0
TPBC-00002;2023-02-01;98,0
TPBC-00003;2023-03-01;94,0
TPBC-00006;2021-12-01;0,0
TPBC-00006;2024-04-01;67,0
TPBC-00007;2022-05-01;84,0
TPBC-00009;2021-05-01;97,0
TPBC-00009;2022-07-01;58,0
TPBC-00009;2023-07-01;52,0
TPBC-00009;2023-11-01;42,0
TPBC-00009;2024-11-01;87,0
TPBC-00010;2023-12-01;47,0
TPBJ-00002;2021-01-01;3,0
TPBJ-00002;2024-06-01;0,0
TPBJ-00003;2021-07-01;21,0
TPBJ-00005;2023-07-01;0,0
TPBJ-00006;2023-02-01;100,0
TPBJ-00006;2024-03-01;79,0
TPBJ-00006;2025-01-01;50,0
TPBJ-00007;2021-05-01;0,0
TPBJ-00007;2022-06-01;27,0
TPBJ-00007;2025-11-01;41,0
TPBJ-00008;2020-05-01;31,0
TPBJ-00008;2020-08-01;96,0
TPBJ-00009;2020-10-01;69,0
TPBJ-00009;2021-12-01;19,0
TPBJ-00009;2023-02-01;28,0
TPBJ-00009;2024-05-01;0,0
TPBJ-00011;2025-03-01;97,0
TPBJ-00011;2025-10-01;0,0
TPBJ-00012;2020-05-01;91,0
TPBJ-00012;2022-11-01;22,0
TPC-00001;2020-04-01;0,0
TPC-00001;2021-08-01;35,0
TPC-00001;2021-11-01;89,0
TPC-00001;2023-08-01;47,0
TPC-00003;2022-11-01;41,0
TPC-00004;2023-09-01;0,0
TPC-00004;2025-02-01;3,0
TPC-00005;2020-12-01;46,0
TPC-00005;2021-05-01;0,0
TPC-00006;2022-04-01;96,0
TPC-00007;2020-08-01;10,0
TPC-00008;2021-07-01;49,0
TPC-00008;2023-01-01;36,0
TPC-00008;2024-05-01;0,0
TPC-00009;2024-09-01;5,0
TPC-00012;2023-08-01;92,0
TPC-00012;2023-12-01;0,0
TPC-00012;2024-08-01;26,0
TPC-00013;2021-03-01;0,0
TPC-00013;2022-03-01;53,0
TPC-00015;2021-04-01;17,0
TPC-00015;2023-05-01;63,0
TPC-00016;2024-06-01;0,0
TPC-00016;2024-11-01;67,0
TPC-00017;2020-10-01;73,0
TPC-00017;2023-01-01;51,0
TPC-00017;2023-06-01;98,0
TPC-00017;2025-03-01;92,0
TPC-00018;2020-07-01;24,0
TPC-00019;2021-05-01;73,0
TPC-00019;2022-07-01;35,0
TPC-00020;2021-12-01;51,0
TPC-00025;2020-02-01;41,0
TPC-00025;2020-05-01;81,0
TPC-00025;2020-07-01;0,0
TPC-00025;2024-06-01;0,0
TPC-00026;2022-08-01;69,0
TPC-00026;2024-09-01;84,0
TPC-00028;2023-05-01;31,0
TPC-00028;2024-07-01;34,0
TPC-00028;2025-07-01;23,0
TPC-00029;2022-03-01;0,0
TPC-00029;2023-12-01;0,0
TPC-00029;2025-01-01;14,0
TPC-00030;2020-03-01;0,0
TPC-00030;2025-01-01;80,0
TPC-00030;2025-10-01;84,0
TPC-00031;2023-06-01;0,0
TPC-00032;2020-03-01;28,0
TPC-00032;2020-04-01;98,0
TPC-00032;2020-11-01;12,0
TPC-00035;2021-06-01;87,0
TPC-00035;2022-03-01;74,0
TPC-00035;2023-08-01;93,0
TPC-00037;2022-12-01;0,0
TPC-00040;2025-01-01;75,0
TPC-00040;2025-11-01;0,0
TPC-00041;2024-03-01;0,0
TPC-00042;2020-10-01;50,0
TPC-00043;2021-04-01;73,0
TPC-00043;2025-05-01;5,0
TPC-00045;2022-08-01;3,0
TPC-00047;2025-01-01;0,0
TPC-00048;2022-12-01;43,0
TPC-00048;2024-05-01;0,0
TPC-00049;2023-02-01;0,0
TPC-00049;2025-09-01;0,0
TPC-00050;2020-06-01;2,0
TPC-00060;2020-08-01;0,0
TPC-00060;2024-03-01;21,0
TPCH-00001;2023-06-01;96,0
TPCV-00002;2020-10-01;37,0
TPCV-00002;2022-12-01;34,0
TPCV-00003;2024-07-01;19,0
TPCV-00004;2022-07-01;100,0
TPCV-00004;2023-11-01;67,0
TPCV-00005;2023-07-01;0,0
TPCV-00005;2024-02-01;13,0
TPCV-00006;2021-10-01;0,0
TPCV-00006;2025-10-01;0,0
TPD-00001;2021-07-01;55,0
TPD-00001;2022-09-01;30,0
TPD-00002;2020-04-01;14,0
TPF-00001;2023-01-01;84,0
TPF-00001;2023-02-01;0,0
TPF-00002;2020-06-01;56,0
TPF-00002;2022-03-01;30,0
TPF-00003;2021-08-01;0,0
TPF-00004;2021-01-01;0,0
TPF-00004;2023-03-01;41,0
TPG-00001;2023-08-01;48,0
TPG-00001;2023-10-01;59,0
TPG-00001;2024-02-01;13,0
TPG-00002;2020-05-01;92,0
TPG-00003;2022-03-01;77,0
TPG-00003;2023-02-01;66,0
TPG-00003;2023-11-01;57,0
TPG-00004;2024-04-01;71,0
TPG-00004;2025-04-01;6,0
TPH-00001;2021-01-01;38,0
TPH-00001;2023-06-01;24,0
TPH-00001;2024-03-01;74,0
TPH-00001;2025-03-01;18,0
TPH-00003;2021-04-01;5,0
TPH-00004;2024-10-01;22,0
TPH-00006;2021-06-01;0,0
TPH-00007;2021-12-01;74,0
TPH-00007;2024-11-01;15,0
TPH-00008;2024-05-01;0,0
TPH-00010;2020-02-01;92,0
TPH-00013;2023-05-01;84,0
TPH-00014;2020-07-01;99,0
TPH-00014;2022-03-01;49,0
TPH-00015;2020-12-01;87,0
TPH-00017;2021-09-01;43,0
TPH-00018;2022-05-01;87,0
TPH-00018;2023-04-01;76,0
TPH-00021;2020-10-01;4,0
TPM-00002;2022-11-01;98,0
TPM-00002;2024-04-01;96,0
TPM-00003;2025-07-01;57,0
TPM-00006;2025-10-01;69,0
TPM-00007;2023-12-01;0,0
TPM-00008;2020-09-01;82,0
TPM-00009;2023-06-01;0,0
TPM-00010;2021-02-01;50,0
TPM-00010;2025-04-01;64,0
TPM-00011;2020-03-01;0,0
TPM-00011;2020-12-01;30,0
TPM-00011;2022-05-01;0,0
TPM-00012;2022-05-01;45,0
TPP-00001;2025-05-01;52,0
TPP-00002;2021-09-01;0,0
TPP-00002;2022-07-01;0,0
TPP-00002;2025-02-01;94,0
TPRD-00001;2025-02-01;14,0
TPRD-00002;2020-09-01;0,0
TPRD-00002;2022-07-01;3,0
TPRD-00002;2025-01-01;0,0
TPTB-00001;2022-01-01;45,0
TPTB-00001;2023-05-01;0,0
TPTB-00002;2020-09-01;76,0
TPTB-00002;2023-07-01;11,0
TPTEE-00001;2024-10-01;87,0
TPTEE-00003;2023-02-01;74,0
TPTEE-00004;2020-01-01;36,0
TPTF-00001;2020-12-01;85,0
TPTF-00001;2024-02-01;97,0
TPTF-00002;2024-01-01;62,0
TPTF-00003;2025-06-01;0,0
TPTF-00004;2024-01-01;27,0
TPTF-00006;2020-07-01;3,0
TPTF-00007;2020-04-01;95,0
TPTF-00007;2025-09-01;0,0
TPTF-00008;2020-10-01;57,0
TPTF-00008;2020-12-01;46,0
TPTF-00008;2021-09-01;71,0
TPTF-00008;2025-09-01;0,0
TPTF-00009;2020-03-01;44,0
TPTF-00009;2022-10-01;0,0
TPTF-00009;2025-11-01;0,0
TPTF-00010;2022-01-01;0,0
TPTF-00010;2024-09-01;72,0
TPTF-00011;2021-07-01;0,0
TPTF-00012;2020-12-01;0,0
TPTF-00013;2020-10-01;0,0
TPTF-00013;2024-06-01;95,0
TPTF-00013;2025-01-01;0,0
TPTF-00014;2022-11-01;62,0
TPTF-00015;2023-03-01;76,0
TPTF-00015;2025-09-01;26,0
TPTF-00017;2020-10-01;0,0
TPTF-00018;2025-06-01;35,0
TPVC-00001;2020-06-01;74,0
TPVC-00002;2024-01-01;21,0
TPVC-00006;2023-03-01;8,0
TPVC-00006;2024-05-01;95,0
TPVC-00006;2025-03-01;13,0
TPVC-00008;2022-11-01;39,0
TR-00001;2025-06-01;18,0
TR-00002;2023-01-01;98,0
TR-00004;2025-04-01;0,0
TR-00004;2025-07-01;95,0
TR-00005;2024-01-01;0,0
TR-00006;2021-02-01;36,0
TR-00006;2021-12-01;69,0
TR-00006;2023-03-01;7,0
TR-00007;2020-04-01;0,0
TR-00007;2022-12-01;62,0
TR-00007;2024-11-01;11,0
TR-00008;2021-11-01;11,0
TR-00009;2021-05-01;91,0
TR-00009;2022-04-01;0,0
TR-00009;2023-05-01;97,0
TR-00010;2020-05-01;80,0
TR-00010;2022-12-01;3,0
TR-00013;2022-12-01;0,0
TR-00013;2024-01-01;54,0
TR-00014;2025-08-01;0,0
TR-00014;2025-10-01;8,0
TR-00014;2025-11-01;8,0
TR-00015;2021-06-01;21,0
TR-00015;2025-08-01;75,0
TR-00016;2022-01-01;0,0
TR-00016;2022-09-01;13,0
TR-00018;2024-03-01;10,0
TR-00019;2021-03-01;11,0
TR-00020;2024-04-01;91,0
TR-00021;2020-05-01;92,0
TR-00023;2025-01-01;99,0
TR-00025;2020-06-01;43,0
TR-00025;2021-07-01;0,0
TR-00025;2021-10-01;0,0
TR-00026;2020-05-01;91,0
TR-00026;2023-05-01;0,0
TR-00027;2023-04-01;0,0
TR-00028;2023-06-01;10,0
TR-00028;2023-07-01;19,0
TR-00028;2024-01-01;57,0
TR-00029;2020-10-01;37,0
TR-00030;2025-12-01;63,0
TR-00031;2021-08-01;61,0
TR-00031;2024-04-01;0,0
TR-00032;2023-04-01;40,0
TR-00033;2020-01-01;39,0
TR-00036;2020-11-01;41,0
TR-00036;2021-01-01;75,0
TR-00036;2021-12-01;90,0
TR-00036;2025-02-01;0,0
TR-00038;2020-04-01;46,0
TR-00039;2023-11-01;0,0
TR-00040;2020-05-01;0,0
TR-00040;2020-06-01;72,0
TR-00040;2021-03-01;76,0
TR-00040;2025-07-01;9,0
TR-00041;2024-08-01;82,0
TR-00042;2020-02-01;96,0
TR-00042;2023-12-01;27,0
TR-00043;2025-12-01;13,0
TR-00044;2020-02-01;0,0
TR-00044;2021-04-01;44,0
TR-00044;2023-03-01;99,0
TR-00044;2025-03-01;63,0
TR-00046;2020-09-01;0,0
TR-00046;2021-02-01;0,0
TR-00046;2022-03-01;4,0
TR-00046;2022-08-01;43,0
TR-00047;2025-08-01;87,0
TR-00048;2020-08-01;51,0
TR-00048;2021-01-01;99,0
TR-00048;2023-02-01;53,0
TR-00050;2021-08-01;0,0
TR-00050;2022-01-01;91,0
TR-00050;2024-02-01;99,0
TR-00050;2025-06-01;0,0
TR-00051;2023-05-01;0,0
TR-00052;2021-09-01;32,0
TR-00053;2022-04-01;0,0
TR-00055;2020-08-01;0,0
TR-00055;2024-12-01;0,0
TR-00056;2021-10-01;71,0
TR-00056;2022-12-01;0,0
TR-00057;2020-09-01;10,0
TUCA-00001;2022-09-01;0,0
TUCA-00001;2023-03-01;30,0
