Codigo;Descripcion;Fecha;Documento;Numero;Bodega;Entrada_unid;Salida_unid;Saldo_unid;Valor_Unitario;Costo_Unitario;precio_base;descuento_pct;valor_total;mes;trimestre
BANR-00059;BANDEJA RANURADA 200X50MM (F.G. 1.50);2021-02-03;Guia de remision - R;DOC-76346;Almacen Punto de Ventas 1;0;26;-26;3803,879817036645;2282,3278902219868;3803,879817036645;7,302449738649537;98900,87524295277;2;1
CPE-00966;CAJA DE PASE 500X400X120MM (F.G. 0.75);2021-02-03;Entrada por Producci;DOC-84271;Almacen Punto de Ventas 1;0;12;-12;296,5825755910923;177,94954535465536;296,5825755910923;8,195136446310388;3558,990907093107;2;1
CPE-00503;CAJA DE PASE 1350X200X250MM (F.G. 1.20);2021-02-03;Salida por Consumo;DOC-21456;Almacen Central;0;30;-30;4026,579912086433;2415,9479472518597;4026,579912086433;6,6011215523192215;120797,397362593;2;1
BANR-00041;BANDEJA RANURADA 550X150MM (F.G. 1.20);2021-02-03;Entrada por Producci;DOC-59784;Almacen Punto de Venta 2;0;35;-35;4394,688613454843;2636,8131680729057;4394,688613454843;5,548996481384524;153814,1014709195;2;1
TPTF-00001;TAPA TELEFEFONICA 300X300MM (F.G. 0.90);2021-02-04;Venta Tienda Sin Doc;DOC-76824;Almacen Central;0;12;-12;3629,231260209796;2177,5387561258776;3629,231260209796;3,0390707905764867;43550,77512251755;2;1
CPEH-00016;CAJA DE PASE 150X150X75MM HERMETICA (F.G. 1.20);2021-02-04;Venta Tienda Sin Doc;DOC-58978;Almacen Punto de Venta 2;0;16;-16;4741,948519019434;2845,16911141166;4741,948519019434;5,447636713680142;75871,17630431094;2;1
UPVC-00003;"UNION 1 1/2 "" / SAP MARCA TUBOPLAST";2021-02-04;Venta Tienda Sin Doc;DOC-54780;Almacen Central;0;33;-33;2054,9242307898035;1232,954538473882;2054,9242307898035;3,130303689123386;67812,49961606352;2;1
CPE-00245;CAJA DE PASE 250X250X125MM 1 (F.G. 1.20);2021-02-05;Venta Tienda Sin Doc;DOC-13860;Almacen Central;0;12;-12;1531,0627093439957;918,6376256063974;1531,0627093439957;8,544047212223191;18372,752512127947;2;1
CPE-00984;CAJA DE PASE 150X150X50MM (F. G. 0.75);2021-02-05;Venta Tienda Sin Doc;DOC-47646;Almacen Punto de Ventas 1;50;0;50;1847,8290632685985;1108,697437961159;1847,8290632685985;1,8188152933536772;92391,45316342992;2;1
UPVC-00001;"UNION  3/4"" / 20MM SAP MARCA TUBOPLAST";2021-02-05;Guia de remision - R;DOC-15074;Almacen Central;0;31;-31;2894,9551837060462;1736,9731102236276;2894,9551837060462;6,528464481868714;89743,61069488744;2;1
CPE-00141;CAJA DE PASE 650X550X200MM CIEGA (F.G. 1.50);2021-02-05;Entrada por Producci;DOC-36293;Almacen Central;0;48;-48;1742,543353983082;1045,526012389849;1742,543353983082;3,341095069106549;83642,08099118793;2;1
TV - 00009;TAPA PARA VALVULA 335X285MM (F.G. 0.90);2021-02-05;Entrada por Compra;DOC-65949;Almacen Punto de Venta 2;0;48;-48;896,6039109965805;537,9623465979482;896,6039109965805;7,639259429136241;43036,98772783586;2;1
CPE-00371;CAJA DE PASE 200X200X100MM 3/4 (F.G.1.50);2021-02-06;Venta Tienda Sin Doc;DOC-10907;Almacen Punto de Venta 2;0;31;-31;4508,759366552754;2705,2556199316523;4508,759366552754;6,828489728592282;139771,54036313537;2;1
CJBAME-00060;CAJA BANCO MEDIDOR 1620X180X250MM (F.G. 1.50);2021-02-06;Entrada por Compra;DOC-21287;Almacen Central;0;41;-41;432,48088007283525;259,48852804370114;432,48088007283525;7,473782554950946;17731,716082986244;2;1
CUC-00016;"CURVA EMT 3/4""";2021-02-07;Guia de remision - R;DOC-93568;Almacen Central;0;16;-16;1352,5600697589525;811,5360418553715;1352,5600697589525;9,045964927828251;21640,96111614324;2;1
CPE-00393;CAJA DE PASE 750X350X100MM CIEGA (F. G. 1.50);2021-02-07;Salida por Consumo;DOC-34841;Almacen Punto de Ventas 1;0;41;-41;1077,6897647922738;646,6138588753643;1077,6897647922738;1,241200711960171;44185,28035648322;2;1
CPE-00331;CAJA DE PASE 125X80X20MM (F.G. 0.70);2021-02-07;Salida por Consumo;DOC-25955;Almacen Punto de Venta 2;0;5;-5;4271,7757559140755;2563,065453548445;4271,7757559140755;3,878156673164507;21358,878779570376;2;1
GA-00066;GABINETE ADOSABLE 1000X550X150MM CIEGO (F. G. 1.20);2021-02-07;Entrada por Producci;DOC-36756;Almacen Punto de Venta 2;3;0;3;3089,1988418188143;1853,5193050912885;3089,1988418188143;2,136973195430796;9267,596525456443;2;1
CPE-00558;CAJA DE PASE 300X300X300MM C/TAPA PINTADA Y DOBLES 90° (F.G. 1.20);2021-02-07;Salida por Consumo;DOC-15470;Almacen Punto de Venta 2;0;37;-37;3268,5319931554986;1961,119195893299;3268,5319931554986;8,708334186698005;120935,68374675345;2;1
CPEH-00041;CAJA DE PASE 100X100X100MM HERMETICA (F.G. 0.90);2021-02-08;Guia de remision - R;DOC-89948;Almacen Punto de Venta 2;0;8;-8;1647,6661340456562;988,5996804273937;1647,6661340456562;1,7441092461339147;13181,32907236525;2;1
ABZ-00012;"ABRAZADERA UNISTRUT 2"" EMT - RIGID";2021-02-08;Entrada por Producci;DOC-26458;Almacen Punto de Venta 2;0;13;-13;364,42225530149153;218,65335318089492;364,42225530149153;7,495680797244786;4737,48931891939;2;1
TPH-00008;TAPA OCTOG  3/4 (F. G. 1.15);2021-02-08;Salida por Consumo;DOC-70124;Almacen Punto de Ventas 1;0;30;-30;1786,0773445588666;1071,64640673532;1786,0773445588666;8,818855288462828;53582,320336765995;2;1
CP-00063;CAJA DE PASE 350X350X100MM CIEGA (F. G. 1.50);2021-02-08;Entrada por Producci;DOC-99005;Almacen Punto de Venta 2;24;0;24;87,71900724673353;52,631404348040114;87,71900724673353;1,0972516171410651;2105,2561739216044;2;1
CPE-00646;CAJA DE PASE 200X200X75MM  3/4 (F.G 1.50);2021-02-09;Salida por Consumo;DOC-15222;Almacen Punto de Ventas 1;0;27;-27;2485,0381788100676;1491,0229072860404;2485,0381788100676;6,236252117129805;67096,03082787183;2;1
'19;STRECH FILM 20X3KG;2021-02-09;Entrada por Compra;DOC-67776;Almacen Central;0;26;-26;666,0823469629771;399,64940817778626;666,0823469629771;3,44031792316145;17318,141021037405;2;1
BANR-00098;BANDEJA RANURADA 600X100X2.400MM C/TAPA (F.G. 2.00);2021-02-09;Entrada por Producci;DOC-11940;Almacen Punto de Ventas 1;38;0;38;408,06262490110873;244,83757494066523;408,06262490110873;7,906686426394888;15506,379746242132;2;1
SCHU-0005;CAJA SCHUKO 131X71X52MM   CIEGA(F. G. 1.50).;2021-02-10;Entrada por Producci;DOC-16138;Almacen Punto de Venta 2;0;50;-50;3936,08228956536;2361,649373739216;3936,08228956536;7,016984069915062;196804,114478268;2;1
CPE-00604;CAJA DE PASE 750X750X250MM HCO ESP (F.G.1.50);2021-02-10;Venta Tienda Sin Doc;DOC-74227;Almacen Punto de Ventas 1;0;34;-34;2206,8285198253475;1324,0971118952084;2206,8285198253475;0,44077330306526497;75032,16967406182;2;1
SVM121;BANDEJA DE DESINFECCION 43X31 CM;2021-02-10;Salida por Consumo;DOC-65507;Almacen Punto de Venta 2;45;0;45;794,3515938430396;476,6109563058237;794,3515938430396;8,750643884342598;35745,82172293678;2;1
BANL-00026;BANDEJA LISA 200X150X2400MM C/TAPA (F.G. 1.50);2021-02-11;Entrada por Compra;DOC-53512;Almacen Punto de Ventas 1;0;4;-4;3642,961475875717;2185,7768855254303;3642,961475875717;3,653551893290079;14571,845903502868;2;1
CPE-00412;CAJA DE PASE 600X400X100MM HCO ESP (F. G. 1.50);2021-02-11;Entrada por Compra;DOC-99320;Almacen Central;0;5;-5;3177,9249400259605;1906,7549640155762;3177,9249400259605;9,792216453747685;15889,624700129803;2;1
TUCA-00004;TUERCA SPRING 3/8;2021-02-11;Entrada por Compra;DOC-34117;Almacen Punto de Venta 2;0;41;-41;4934,794291967768;2960,876575180661;4934,794291967768;8,257249367270433;202326,5659706785;2;1
SCHU-0030;CAJA SCHUKO 130X75X50MM CIEGA (F. G. 1.20);2021-02-11;Salida por Consumo;DOC-81557;Almacen Central;0;43;-43;3247,1821253318267;1948,309275199096;3247,1821253318267;2,2934195637888957;139628,83138926854;2;1
CPE-00339;CAJA DE PASE 1200X200X300MM CIEGA (F.G. 1.50);2021-02-12;Guia de remision - R;DOC-48881;Almacen Central;34;0;34;3428,928292538529;2057,3569755231174;3428,928292538529;4,441591264288576;116583,56194630999;2;1
'49;CAJA DE PASE 650X500X150MM C/H (F.G.1.20);2021-02-12;Entrada por Producci;DOC-58170;Almacen Punto de Ventas 1;0;20;-20;2166,206294702353;1299,7237768214115;2166,206294702353;6,797595598040662;43324,12589404706;2;1
CPE-00993;CAJA DE PASE 1000X850X300MM (F. G. 1.50);2021-02-12;Entrada por Producci;DOC-51187;Almacen Punto de Venta 2;0;41;-41;915,4436045686748;549,2661627412049;915,4436045686748;2,9739092027226532;37533,18778731567;2;1
CP-00076;CAJA DE PASE 500X500X100MM (F.G 1.50);2021-02-12;Venta Tienda Sin Doc;DOC-49273;Almacen Central;0;31;-31;2856,780392291096;1714,0682353746577;2856,780392291096;6,046225306621045;88560,19216102398;2;1
CR-00023;CURVA HORIZONTAL 90° 1000X100MM (F.G. 1.20);2021-02-13;Guia de remision - R;DOC-61994;Almacen Punto de Ventas 1;0;50;-50;4043,8749261185817;2426,324955671149;4043,8749261185817;5,166997165701764;202193,7463059291;2;1
CPE-00590;CAJA DE PASE 600X500X150MM CIEGA (F. G. 0.90);2021-02-13;Entrada por Producci;DOC-66999;Almacen Punto de Ventas 1;3;0;3;369,27354968355223;221,56412981013133;369,27354968355223;9,908417178199969;1107,8206490506568;2;1
UNI-00008;UNION 800X150MM (F.G. 1.50);2021-02-13;Guia de remision - R;DOC-37494;Almacen Punto de Venta 2;0;16;-16;625,8277560005054;375,4966536003032;625,8277560005054;7,3046513303573315;10013,244096008086;2;1
BANE-00048;BANDEJA ESCALERILLA 150X150X2400MM C/TAPA (F.G. 1.50);2021-02-14;Entrada por Producci;DOC-88919;Almacen Punto de Ventas 1;0;20;-20;121,62612168402777;72,97567301041666;121,62612168402777;5,002024763293029;2432,5224336805554;2;1
CPE-00964;CAJA DE PASE 100X100X70MM 3/4 (F. G. 1.50);2021-02-14;Salida por Consumo;DOC-54993;Almacen Punto de Ventas 1;0;17;-17;3707,804878055368;2224,682926833221;3707,804878055368;5,661708881757153;63032,682926941256;2;1
CPE-00369;CAJA DE PASE 350X350X200MM CIEGA (F. G. 1.20);2021-02-15;Venta Tienda Sin Doc;DOC-43606;Almacen Punto de Ventas 1;0;43;-43;3067,9138801839617;1840,748328110377;3067,9138801839617;2,2651294897544605;131920,29684791036;2;1
CR-00077;CURVA RANURADA 300X150MM CON TAPA  (F°G°1.20);2021-02-15;Entrada por Producci;DOC-52320;Almacen Punto de Ventas 1;0;19;-19;1186,9334614226418;712,1600768535851;1186,9334614226418;0,041189420942616684;22551,735767030194;2;1
CPE-00293;CAJA DE PASE 500X500X200MM  (F.G.1.20);2021-02-15;Salida por Consumo;DOC-52268;Almacen Central;0;17;-17;3223,680745309799;1934,2084471858793;3223,680745309799;8,284746024344932;54802,572670266585;2;1
CPE-00389;CAJA DE PASE 750X200X200MM (F. G. 1.50);2021-02-16;Entrada por Compra;DOC-91197;Almacen Central;0;17;-17;1873,8009961131156;1124,2805976678694;1873,8009961131156;1,130390434264732;31854,616933922967;2;1
CPE-00206;CAJA DE PASE 600X900X300MM CIEGA (F. G. 1.20);2021-02-16;Salida por Consumo;DOC-25317;Almacen Central;33;0;33;99,58062331187661;59,74837398712596;99,58062331187661;6,904909592409009;3286,160569291928;2;1
TABA-00026;TABLERO ADOSABLE CIEGO 300X300X150MM  (F.G. 0.90) C / CHAPA PUSH;2021-02-16;Entrada por Producci;DOC-25484;Almacen Punto de Venta 2;0;23;-23;4421,9221372302545;2653,1532823381526;4421,9221372302545;5,823386380608478;101704,20915629585;2;1
CPE-00189;CAJA DE PASE 100X100X150MM CIEGA (F.G. 1.20);2021-02-16;Venta Tienda Sin Doc;DOC-60244;Almacen Punto de Venta 2;0;12;-12;1162,9200471376457;697,7520282825874;1162,9200471376457;5,971561622946297;13955,040565651749;2;1
VCU-00001;"VARILLA DE COBRE 20MM / 3/4"" X 2400MM";2021-02-16;Entrada por Compra;DOC-96124;Almacen Punto de Ventas 1;0;45;-45;4707,628505918777;2824,5771035512657;4707,628505918777;3,4034837905457547;211843,28276634496;2;1
CPE-00102;CAJA DE PASE 300X300X150MM   (F. G. 1.50);2021-02-17;Entrada por Compra;DOC-25018;Almacen Punto de Ventas 1;0;46;-46;1260,519094347132;756,3114566082792;1260,519094347132;8,837160384625761;57983,878339968076;2;1
BANR-00008;BANDEJA RANURADA 200X100X2400MM S/TAPA (F.G. 1.50);2021-02-17;Guia de remision - R;DOC-18940;Almacen Punto de Ventas 1;0;32;-32;459,5375593176015;275,7225355905609;459,5375593176015;4,0334149452043855;14705,201898163248;2;1
CPE-00979;CAJA DE PASE 400X300X120MM CIEGA (F.G. 1.20);2021-02-18;Entrada por Producci;DOC-28189;Almacen Punto de Ventas 1;2;0;2;1897,153679560708;1138,2922077364249;1897,153679560708;5,35560955142569;3794,307359121416;2;1
TPC-00009;TAPA CIEGA RECT. (F. G. 1.20);2021-02-18;Salida por Consumo;DOC-82196;Almacen Central;0;36;-36;4430,63890786269;2658,383344717614;4430,63890786269;3,5345320730238994;159503,00068305683;2;1
BANE-00030;BANDEJA ESCALERILLA 300X70X2400MM C/TAPA ( F. G. 1.50);2021-02-18;Salida por Consumo;DOC-94596;Almacen Punto de Venta 2;13;0;13;751,3878502447035;450,8327101468221;751,3878502447035;8,94955266984248;9768,042053181145;2;1
PB-00002;PLACA BASE 600X300MM (F°G° 1.20);2021-02-18;Entrada por Producci;DOC-30065;Almacen Central;0;14;-14;1999,3927290933693;1199,6356374560216;1999,3927290933693;9,201943229181635;27991,49820730717;2;1
GECI-00011;GAB CONTRA INCEN ADOSAR 600X650X160MM (F.G. 1.20);2021-02-18;Entrada por Producci;DOC-95332;Almacen Central;0;8;-8;2738,8967428898045;1643,3380457338826;2738,8967428898045;9,26485775923637;21911,173943118436;2;1
CJBAME-00102;CAJA BANCO MEDIDOR 350X250X250MM (F.G. 1.50);2021-02-19;Venta Tienda Sin Doc;DOC-95216;Almacen Central;0;11;-11;2511,7885474577647;1507,0731284746587;2511,7885474577647;5,784246328239737;27629,67402203541;2;1
TPB-0009;TAPA BISELADA 24X15 (F.G 0.90);2021-02-19;Salida por Consumo;DOC-77324;Almacen Punto de Ventas 1;39;0;39;1377,1372929025085;826,2823757415051;1377,1372929025085;9,26480758852299;53708,35442319783;2;1
CJBAME-00030;CAJA BANCO MEDIDOR 1150X250X200MM (F.G. 1.50);2021-02-19;Entrada por Producci;DOC-91502;Almacen Punto de Venta 2;0;26;-26;626,3866428062166;375,83198568372995;626,3866428062166;0,7905935491766536;16286,052712961633;2;1
SCHU-0021;CAJA SCHUKO 130X71X52MM 1/2 (F. G. 1.20);2021-02-19;Entrada por Compra;DOC-94491;Almacen Punto de Ventas 1;0;22;-22;40,06110681363646;24,036664088181873;40,06110681363646;6,6706417668358124;881,344349900002;2;1
CPE-00085;CAJA DE PASE 250X250X150MM (F. G. 1.20).;2021-02-19;Salida por Consumo;DOC-76509;Almacen Punto de Venta 2;0;9;-9;4382,865084211944;2629,7190505271665;4382,865084211944;3,1166307097257184;39445,7857579075;2;1
CPE-00028;CAJA DE PASE 100X100X100MM CIEGA (F. G. 0.75).;2021-02-20;Entrada por Compra;DOC-22663;Almacen Punto de Venta 2;39;0;39;1706,035374560571;1023,6212247363426;1706,035374560571;1,753021892587373;66535,37960786227;2;1
CPE-00413;CAJA DE PASE 760X400X100MM HCO ESP (F. G. 1.50);2021-02-20;Venta Tienda Sin Doc;DOC-84279;Almacen Punto de Venta 2;0;9;-9;1686,8706962509457;1012,1224177505674;1686,8706962509457;9,077798289875211;15181,836266258511;2;1
GA-00049;GABINETE ADOSABLE 250X250X150MM CIEGA (F. G. 1.20);2021-02-20;Salida por Consumo;DOC-65386;Almacen Punto de Venta 2;0;2;-2;2751,613195349548;1650,9679172097287;2751,613195349548;0,4800166490964908;5503,226390699096;2;1
CJBAME-00009;CAJA BANCO MEDIDOR 1940X200X110MM (F.G. 1.50);2021-02-21;Venta Tienda Sin Doc;DOC-52908;Almacen Central;0;21;-21;1106,9299170660124;664,1579502396074;1106,9299170660124;9,834503081957125;23245,52825838626;2;1
TPBJ-00008;TAPA PARA BANDEJA 750X2400MM (F.G. 1.50);2021-02-21;Venta Tienda Sin Doc;DOC-13464;Almacen Central;0;45;-45;1890,1047846487402;1134,062870789244;1890,1047846487402;3,797297130023133;85054,71530919331;2;1
CUC-00017;"CURVA IMC 100MM/ 4"" -UL";2021-02-21;Guia de remision - R;DOC-22579;Almacen Punto de Venta 2;0;38;-38;148,4453380794828;89,06720284768969;148,4453380794828;3,428766849358962;5640,922847020347;2;1
REDUC-00043;REDUCCION DE 550 A 450MM X 100MM (F.G. 1.50);2021-02-21;Entrada por Compra;DOC-43912;Almacen Punto de Ventas 1;0;40;-40;2057,0775431669354;1234,2465259001613;2057,0775431669354;4,058532511677688;82283,10172667741;2;1
CPE-00662;CAJA DE PASE 600X300X200MM CIEGA (F. G. 1.20);2021-02-21;Venta Tienda Sin Doc;DOC-31946;Almacen Punto de Venta 2;0;43;-43;428,70092450330367;257,22055470198217;428,70092450330367;0,45730387232764014;18434,13975364206;2;1
BANR-00081;BANDEJA RANURADA 250X100X2400MM C/TAPA (F.G.1.20);2021-02-22;Guia de remision - R;DOC-17169;Almacen Punto de Ventas 1;0;38;-38;1474,7870194301468;884,8722116580881;1474,7870194301468;0,029801009321430705;56041,90673834558;2;1
CPE-00236;CAJA DE PASE 250X250X125MM CIEGA (F.G. 1.20);2021-02-22;Salida por Consumo;DOC-94670;Almacen Central;0;22;-22;626,9153776244509;376,14922657467054;626,9153776244509;0,7822691992192932;13792,13830773792;2;1
CPE-00337;CAJA DE PASE 1000X200X500MM CIEGA (F.G. 1.50);2021-02-23;Entrada por Compra;DOC-37576;Almacen Punto de Venta 2;39;0;39;4216,886506748539;2530,1319040491235;4216,886506748539;3,2881021287298537;164458,57376319304;2;1
REDUC-00055;REDUCCION DE 500X120MM A 350X120MM C/TAPA (F°G°1.50);2021-02-23;Entrada por Producci;DOC-68038;Almacen Central;0;28;-28;3181,556345432956;1908,9338072597734;3181,556345432956;4,957810010601658;89083,57767212276;2;1
CPE-00056;CAJA DE PASE 150X150X150MM CIEGA (F. G. 1.20).;2021-02-23;Salida por Consumo;DOC-21734;Almacen Central;0;35;-35;157,0701324922648;94,24207949535888;157,0701324922648;0,7077869614005239;5497,454637229268;2;1
BANL-00014;BANDEJA LISA 400X150MM (F.G. 1.20);2021-02-23;Venta Tienda Sin Doc;DOC-43614;Almacen Punto de Ventas 1;0;32;-32;1365,5165577430785;819,3099346458471;1365,5165577430785;4,3713946758822795;43696,52984777851;2;1
CJBAME-00148;BANCO DE MEDIDORES 1470X330X200MM CIEGA(F°G°1.50);2021-02-24;Guia de remision - R;DOC-21494;Almacen Central;0;28;-28;4938,271467472806;2962,9628804836834;4938,271467472806;4,984944236560773;138271,60108923857;2;1
TOR-00010;TORNILLO SPACK 5MMX1 (PARA CAJA OCTAGONALES);2021-02-24;Salida por Consumo;DOC-59139;Almacen Punto de Ventas 1;0;17;-17;1914,1009035094141;1148,4605421056485;1914,1009035094141;4,294134298774593;32539,71535966004;2;1
CTF-00011;CAJA TELEF. 650X350X150MM  HCO ESP (F.G. 1.50);2021-02-24;Entrada por Producci;DOC-37032;Almacen Central;17;0;17;35,887040477431285;21,53222428645877;35,887040477431285;6,683697497662129;610,0796881163318;2;1
TBC-00009;"TUBERIA CONDUIT EMT 50MM/ 2"" X 3MTS-UL PESADO";2021-02-24;Entrada por Compra;DOC-29228;Almacen Central;0;34;-34;2711,107368378986;1626,6644210273914;2711,107368378986;0,9421591939132912;92177,65052488552;2;1
CJBAME-00006;CAJA BANCO MEDIDOR 810X150X110MM (F.G. 1.50);2021-02-25;Entrada por Compra;DOC-16877;Almacen Punto de Ventas 1;0;31;-31;1841,7762228561983;1105,0657337137188;1841,7762228561983;1,9478282684344916;57095,062908542146;2;1
CPE-01034;CAJA DE PASE 100X150X80MM CIEGA (F. G. 1.50);2021-02-25;Entrada por Producci;DOC-30873;Almacen Central;0;12;-12;4080,4152092723516;2448,249125563411;4080,4152092723516;4,695392198466256;48964,982511268216;2;1
CPE-00241;CAJA DE PASE 700X400X150MM CIEGA (F.G. 0.90);2021-02-25;Guia de remision - R;DOC-78167;Almacen Central;10;0;10;1735,465416067865;1041,279249640719;1735,465416067865;5,928457017626974;17354,65416067865;2;1
BANR-00034;BANDEJA RANURADA 1000X150MM (F.G. 1.50);2021-02-26;Salida por Consumo;DOC-89814;Almacen Punto de Ventas 1;0;15;-15;966,9009563345102;580,1405738007061;966,9009563345102;3,912639731975842;14503,514345017653;2;1
GECI-00008;GAB CONTRA INCENDIO PARA EMPOTRAR 600X650X160MM (F.G. 1.20);2021-02-26;Guia de remision - R;DOC-69611;Almacen Central;0;16;-16;1280,234677098482;768,1408062590892;1280,234677098482;8,83227257085866;20483,754833575713;2;1
CPE-01004;CAJA DE PASE 700X700X200MM CIEGA (F. G. 1.50);2021-02-26;Guia de remision - R;DOC-51180;Almacen Central;0;12;-12;2568,129114791987;1540,877468875192;2568,129114791987;5,102175398633266;30817,54937750384;2;1
CPE-00867;CAJA DE PASE 250X250X130MM CIEGA (F.G. 1.20);2021-02-26;Entrada por Producci;DOC-78596;Almacen Punto de Venta 2;0;7;-7;682,1824706680956;409,30948240085735;682,1824706680956;2,7489984577788498;4775,277294676669;2;1
TPC-00015;TAPA CIEGA 250X250MM (F.G. 0.75).;2021-02-27;Entrada por Producci;DOC-26987;Almacen Punto de Venta 2;0;37;-37;2096,8311311106277;1258,0986786663766;2096,8311311106277;1,6009150531465877;77582,75185109323;2;1
TPG-00001;TAPA UN GANG (F.G. 0.75).;2021-02-27;Salida por Consumo;DOC-78872;Almacen Central;33;0;33;3534,8057207037705;2120,883432422262;3534,8057207037705;4,136173072239414;116648,58878322442;2;1
BANL-00008;BANDEJA LISA 250X100MM (F.G. 1.20);2021-02-28;Guia de remision - R;DOC-64278;Almacen Central;0;17;-17;4024,444726207573;2414,6668357245435;4024,444726207573;9,37042994238215;68415,56034552873;2;1
CPE-00730;CAJA DE PASE 200X200X200MM CIEGA (F. G. 0.75).	;2021-02-28;Entrada por Producci;DOC-84637;Almacen Punto de Ventas 1;0;41;-41;2473,2001294513775;1483,9200776708265;2473,2001294513775;6,41363920850198;101401,20530750648;2;1
TPTF-00018;TAPA TELEFONICA 150X150MM (F.G. 0.75);2021-02-28;Entrada por Compra;DOC-27779;Almacen Punto de Venta 2;0;14;-14;4652,441105304843;2791,464663182906;4652,441105304843;4,340636169700597;65134,17547426781;2;1
CPE-01049;CAJA DE PASE 300X100X100MM CIEGA (F.G.1.20);2021-02-28;Venta Tienda Sin Doc;DOC-39793;Almacen Central;0;46;-46;765,1203298420971;459,0721979052583;765,1203298420971;8,869479794774989;35195,53517273647;2;1
